813306753,CSS scrollbar-gutter,https://api.github.com/repos/mozilla/standards-positions/issues/488,0,2021-02-22T09:17:09Z,2021-07-16T07:07:42Z,felipeerias,w3c
809717848,WebXR Depth Sensing Module,https://api.github.com/repos/mozilla/standards-positions/issues/487,2,2021-02-16T23:15:20Z,2021-03-18T19:59:34Z,bialpio,w3c
806849867,Clipboard DataTransfer read-only files,https://api.github.com/repos/mozilla/standards-positions/issues/484,0,2021-02-12T00:19:19Z,2021-07-08T22:05:39Z,joelhockey,w3c
806757651,Custom Highlight API,https://api.github.com/repos/mozilla/standards-positions/issues/482,3,2021-02-11T21:28:32Z,2021-02-12T16:58:27Z,sanketj,w3c
795055478,Critical CH: Client Hints Reliability mechanism,https://api.github.com/repos/mozilla/standards-positions/issues/479,0,2021-01-27T12:23:25Z,2021-01-28T14:40:35Z,amtunlimited,ietf|w3c-cg
787203683,JS Self-Profiling API,https://api.github.com/repos/mozilla/standards-positions/issues/477,0,2021-01-15T21:28:24Z,2021-07-26T21:38:02Z,acomminos,w3c-cg
786344986,Storage Buckets API,https://api.github.com/repos/mozilla/standards-positions/issues/475,0,2021-01-14T21:14:17Z,2021-03-12T17:05:58Z,ayuishii,w3c-cg
783851230,WebXR dynamic viewport scaling,https://api.github.com/repos/mozilla/standards-positions/issues/473,0,2021-01-12T02:17:37Z,2021-03-12T09:02:32Z,klausw,w3c
783417949,CSS @scope,https://api.github.com/repos/mozilla/standards-positions/issues/472,0,2021-01-11T14:30:41Z,2021-01-20T17:21:59Z,lilles,w3c
780354804,CSS spelling and grammar features,https://api.github.com/repos/mozilla/standards-positions/issues/470,0,2021-01-06T09:18:05Z,2021-07-01T08:20:49Z,delan,w3c
766893023,Location.ancestorOrigins,https://api.github.com/repos/mozilla/standards-positions/issues/466,0,2020-12-14T20:21:42Z,2021-03-12T08:05:58Z,smaug----,whatwg
761649925,Forced Colors Mode,https://api.github.com/repos/mozilla/standards-positions/issues/463,0,2020-12-10T21:58:02Z,2021-03-12T08:22:01Z,alisonmaher,w3c
758858921,Support for overflow-clip-margin,https://api.github.com/repos/mozilla/standards-positions/issues/462,0,2020-12-07T21:21:55Z,2022-05-02T22:42:54Z,sky2,w3c
739431291,Web Authentication ResidentKeyRequirement and credProps,https://api.github.com/repos/mozilla/standards-positions/issues/456,0,2020-11-09T23:00:50Z,2021-03-25T13:17:09Z,kreichgauer,w3c
715102612,Pointer Lock Unadjusted Movement Option.,https://api.github.com/repos/mozilla/standards-positions/issues/448,0,2020-10-05T19:28:33Z,2021-03-12T09:06:55Z,JamesHollyer,w3c
713700281,Standards position request: display_override in WebManifest,https://api.github.com/repos/mozilla/standards-positions/issues/447,0,2020-10-02T15:15:55Z,2021-03-12T08:22:35Z,dmurph,w3c-cg
697283892,Heavy Ad Intervention,https://api.github.com/repos/mozilla/standards-positions/issues/436,0,2020-09-10T00:59:19Z,2021-03-12T08:05:25Z,johnivdel,whatwg|proposal appears stale
